customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,LongTermContract,tenure_group,AvgMonthlySpend,isNewCustomer,MultipleServices,LowSpender,Contract_Month-to-month,HighRiskChurn
2499-AJYUA,Female,Yes,Yes,No,72,1,Yes,No,Yes,Yes,Yes,1,1,Yes,1.4965981473292882,2.008376945209398,No,False,True,True,False,False,1,False,True,49-72,-0.08942746211055863,0,4,0,0,0
2501-XWWTZ,Male,No,No,No,11,1,No,No,No,No,No,0,0,No,0.1213602553624203,-0.907632981959349,No,False,False,False,True,False,1,False,False,0-12,-0.1899283313340393,1,2,0,1,1
2502-XHMVO,Male,Yes,Yes,No,62,1,Yes,Yes,Yes,Yes,Yes,0,1,Yes,1.6459774355946548,-0.26751267071686063,No,False,False,False,False,False,1,False,False,49-72,-0.26862488975229515,0,3,0,1,0
2504-DSHIH,Male,Yes,Yes,No,23,1,Yes,No,No,No,No,0,1,No,0.6836496397626667,-0.4098535220380097,No,False,False,False,True,False,1,False,False,13-24,-0.1480878947797971,0,3,0,1,1
2506-CLAKW,Female,No,No,No,6,1,No,Yes,Yes,Yes,Yes,0,1,Yes,1.068106538132715,-0.9864883232826338,Yes,False,False,False,False,False,1,False,False,0-12,-0.12651324336015482,1,3,0,1,0
2506-TNFCO,Female,Yes,Yes,No,1,1,No,No,No,No,No,0,0,Yes,0.09934289994915745,-1.1903412539413236,Yes,False,False,False,True,False,1,False,False,0-12,-0.18879703014817037,1,2,0,1,1
2506-YSJTI,Male,Yes,Yes,No,32,0,No,No,No,No,No,1,0,Yes,0.5556102498209238,0.8109057713324971,Yes,True,False,False,True,False,0,True,True,25-48,0.023681059622448656,0,1,0,0,0
2507-QZPQS,Male,No,No,No,15,1,Yes,No,Yes,No,Yes,0,1,No,0.9851180446519557,-0.6246995259808644,No,False,False,False,True,False,1,False,False,13-24,-0.121124855811861,0,3,0,1,1
2509-AACMM,Female,Yes,No,No,60,1,No,No,Yes,Yes,No,0,1,Yes,-1.260313478956017,-0.3384169698361053,Yes,False,True,False,True,False,1,False,True,49-72,-0.2726994923676278,0,3,1,0,0
2509-TFPJU,Male,No,Yes,No,72,1,Yes,No,No,No,No,0,0,No,-1.3842881263599267,-0.45556587332951937,No,False,True,True,False,False,0,True,True,49-72,-0.2974566235489074,0,1,1,0,0
2510-GGATK,Female,Yes,Yes,No,5,0,Yes,No,No,No,Yes,0,0,No,-0.767802174788572,0.7602844089170717,No,False,True,False,False,True,0,True,True,0-12,2.0442602798195937,1,0,0,0,0
2511-ALLCS,Female,No,Yes,Yes,35,1,Yes,No,No,No,No,0,0,No,-1.4334037653587437,-0.8824328456226501,No,False,True,False,False,False,0,True,True,25-48,-0.30347315261278374,0,1,1,0,0
2511-MORQY,Male,No,Yes,Yes,50,1,Yes,No,No,Yes,No,0,0,No,-0.39689441821130106,-0.14853772972447551,No,True,False,False,False,False,0,False,True,49-72,-0.23177470967885774,0,1,0,0,0
2512-WFQKJ,Male,No,No,Yes,61,1,No,No,No,Yes,No,1,1,Yes,-1.089255563822207,1.3904679645317501,Yes,False,True,True,False,False,0,False,True,49-72,-0.10187085146521448,0,3,1,0,0
2514-GINMM,Male,No,No,No,1,1,No,No,No,No,No,1,0,Yes,0.43637780204448606,-1.1862674707317353,Yes,False,False,False,True,False,1,False,False,0-12,-0.16403284718949884,1,3,0,1,1
2515-FLFHQ,Male,No,No,Yes,26,1,No,No,No,No,Yes,0,0,Yes,-1.330430287733638,0.6952185166891566,Yes,False,True,False,False,True,0,False,True,25-48,0.08561251679739014,0,1,1,0,0
2515-QRPVT,Male,No,No,No,6,0,No,No,No,Yes,No,0,0,Yes,-1.2091654686882836,2.056226497340511,No,True,False,True,False,False,1,False,True,0-12,2.9562210207683255,1,1,1,0,0
2516-VQRRV,Female,Yes,No,No,2,1,Yes,No,No,No,No,0,0,Yes,0.29919274139261876,-1.1539638028687698,Yes,False,False,False,False,True,1,False,False,0-12,-0.16477950597217236,1,2,0,1,0
2516-XSJKX,Female,No,Yes,Yes,41,1,No,Yes,Yes,No,Yes,1,1,No,0.40081130483844646,0.061231398660701444,No,False,True,False,True,False,0,False,True,25-48,-0.1721095098752477,0,3,0,0,0
2517-ALOTL,Female,No,No,No,32,0,No,No,No,No,No,1,1,No,0.7412334923819691,0.10675131999155738,Yes,False,True,False,False,True,0,True,True,25-48,-0.11008441683264168,0,2,0,0,0
2519-ERQOJ,Male,Yes,No,No,33,0,No,No,No,Yes,Yes,1,1,Yes,-0.4070562745558837,-0.48033611294560835,No,False,False,False,True,False,0,False,False,25-48,-0.22586222800119032,0,2,0,1,1
2519-FAKOD,Male,No,No,Yes,38,1,Yes,No,No,Yes,No,1,1,Yes,1.1053666780628517,0.32764453780432345,Yes,False,False,False,False,False,1,False,False,25-48,-0.1145077560913781,0,4,0,1,0
2519-LBNQL,Male,Yes,Yes,No,60,1,Yes,No,Yes,Yes,No,1,1,Yes,1.2781182359207586,1.3767153637267182,No,True,False,False,True,False,1,False,True,49-72,-0.09893042349689082,0,4,0,0,0
2519-TTEPZ,Male,Yes,Yes,No,23,1,No,No,No,No,Yes,0,0,Yes,0.8038982731735627,0.35011790065601145,No,False,False,True,False,False,0,False,False,13-24,0.05277305678697794,0,1,0,1,0
2519-TWKFS,Male,No,Yes,Yes,25,1,Yes,No,No,No,Yes,0,0,Yes,-0.39011984731491245,-0.6185581442578671,No,True,False,False,False,True,0,False,True,25-48,-0.21594056576096143,0,1,0,0,0
2521-NPUZR,Male,No,Yes,No,70,1,No,Yes,Yes,Yes,Yes,0,1,No,1.1646441734062511,1.6821672193561927,No,False,True,True,False,False,1,False,True,49-72,-0.10997119580592378,0,3,0,0,0
2522-AHJXR,Male,No,Yes,No,60,1,Yes,Yes,No,Yes,Yes,1,1,Yes,1.4508697937786659,1.4722752633365561,No,False,False,False,False,False,1,False,False,49-72,-0.08924874794822427,0,4,0,1,0
2522-WLNSF,Female,Yes,Yes,No,34,1,No,No,No,Yes,Yes,1,0,No,-0.08187687152923508,-0.35644397232034325,No,True,False,False,False,False,0,False,True,25-48,-0.20771238597589933,0,2,0,0,0
2523-EWWZL,Female,No,Yes,No,27,1,No,No,Yes,No,No,0,0,Yes,0.32121009680588114,-0.3617255606021209,No,False,False,False,True,False,1,False,False,25-48,-0.16892761032035855,0,2,0,1,1
2523-PKDEG,Male,No,Yes,No,1,1,No,Yes,No,No,No,1,0,Yes,-1.1055145339735395,-0.8501578375410584,Yes,False,True,True,False,False,0,True,True,0-12,1.8791491343443905,1,2,1,0,0
2525-CPWCY,Male,Yes,No,No,33,0,No,No,Yes,No,No,0,0,No,-0.1333636103417879,-1.0685044290660215,Yes,False,False,False,False,False,0,False,False,25-48,-0.33420845097344165,0,0,0,1,0
2525-GVKQU,Female,No,No,No,60,1,No,No,No,No,No,0,0,No,-1.558733326941931,-0.7713147789812194,No,False,True,False,False,True,0,True,True,49-72,-0.3165586440723047,0,1,1,0,0
2525-HEYGM,Male,Yes,Yes,Yes,31,1,No,No,Yes,No,Yes,0,1,Yes,0.15963658092701524,-0.050091380704829054,No,True,False,True,False,False,0,True,True,25-48,-0.13271733555704682,0,2,0,0,0
2528-HFYZX,Male,Yes,Yes,No,17,1,No,No,Yes,No,No,0,0,Yes,0.33306559587456136,-0.7138314460539649,Yes,False,False,False,True,False,1,False,False,13-24,-0.18132312213729135,0,2,0,1,1
2530-ENDWQ,Female,No,Yes,No,71,1,Yes,No,No,No,No,1,1,Yes,0.9173723356880705,1.477393081439054,Yes,False,True,False,False,False,1,False,True,49-72,-0.13105191218112444,0,4,0,0,0
2530-FMFXO,Male,No,Yes,Yes,56,1,Yes,No,No,Yes,Yes,1,1,Yes,1.239164453266525,1.1860459325000627,No,False,True,False,True,False,1,False,True,49-72,-0.10084462550699487,0,4,0,0,0
2530-WVPYF,Male,Yes,No,Yes,61,0,No,Yes,No,Yes,Yes,0,0,Yes,0.6555351705426544,1.9792340418065348,Yes,True,False,True,False,False,0,False,True,49-72,-0.04319775150630785,0,0,0,0,0
2532-XBHJN,Female,Yes,Yes,Yes,62,1,Yes,Yes,No,No,No,0,0,Yes,1.6066849243956016,1.3061754532563714,Yes,False,True,False,False,True,1,False,True,49-72,-0.11432945803062591,0,2,0,0,0
2532-ZVICP,Female,Yes,No,No,55,1,No,Yes,No,No,No,0,0,Yes,-0.04122944615090391,1.6800791495703735,Yes,True,False,False,False,True,0,False,True,49-72,-0.04149482794091676,0,1,0,0,0
2533-QVMSK,Male,No,Yes,No,61,1,Yes,No,Yes,No,Yes,1,0,Yes,0.9309214774808473,1.0896467107214156,Yes,False,True,False,True,False,1,False,True,49-72,-0.13184899758442414,0,3,0,0,0
2533-TIBIX,Male,No,Yes,Yes,15,0,No,Yes,No,No,No,0,0,Yes,-1.2335539239152822,-1.0265301321165763,No,False,False,False,False,False,0,False,False,13-24,-0.2839711363129541,0,0,1,1,0
2533-TUYIU,Male,Yes,No,No,54,1,No,No,No,Yes,No,0,1,Yes,-0.20381914766422837,-0.44210396459270934,No,False,False,False,False,False,1,False,False,49-72,-0.2744609157440126,0,3,0,1,0
2535-PBCGC,Female,No,Yes,No,70,0,No,Yes,Yes,Yes,Yes,1,1,No,-0.07002137246055537,0.6256039077317411,No,False,True,False,False,False,0,False,True,49-72,-0.20172489364246032,0,2,0,0,0
2538-OIMXF,Female,No,No,Yes,1,0,No,No,No,No,No,0,0,No,-1.4198546235659664,-1.2087039852930854,No,False,False,False,False,True,0,False,False,0-12,-0.3004225181578605,1,0,1,1,0
2539-GARGE,Male,No,No,No,18,0,Yes,Yes,No,Yes,No,0,1,Yes,0.13186084025182257,1.6475339206929702,Yes,True,False,True,False,False,0,False,True,13-24,0.6061194158106911,0,1,0,0,0
2541-ATLXB,Male,No,Yes,No,15,0,No,Yes,No,Yes,No,0,1,No,-1.0421722960923068,-0.6748828031667161,Yes,False,False,False,True,False,1,False,False,13-24,-0.14146218181014822,0,2,1,1,1
2541-MVHXJ,Female,No,No,Yes,48,1,Yes,No,Yes,Yes,Yes,1,0,Yes,-0.37047359171538585,-0.404391786559024,Yes,True,False,False,True,False,0,True,True,25-48,-0.2587553284933738,0,2,0,0,0
2541-NWWNY,Female,Yes,No,No,24,0,No,Yes,No,No,Yes,0,0,No,0.49057436921559394,1.1174630756721111,Yes,False,False,True,False,False,0,True,False,13-24,0.2298545492968682,0,0,0,1,0
2541-YGPKE,Male,No,Yes,Yes,42,1,No,Yes,No,No,Yes,0,1,No,-0.09881329877020636,-0.08743098158065261,No,True,False,True,False,False,0,False,True,25-48,-0.19814507958997565,0,2,0,0,0
2542-HYGIQ,Female,No,No,No,1,1,No,No,No,No,No,0,0,No,-1.5807506823551936,-1.2106487561720347,No,False,False,True,False,False,0,True,False,0-12,-0.3122446155501911,1,1,1,1,0
2544-WTKMK,Female,Yes,Yes,No,51,0,Yes,No,No,Yes,Yes,0,0,No,1.4583218217646934,-0.7741766628641361,Yes,True,False,True,False,False,0,True,True,49-72,-0.30889880338417175,0,0,0,0,0
2545-EBUPK,Female,Yes,No,No,2,1,Yes,No,No,No,No,0,1,Yes,0.5904992899373246,-1.1426431892260447,No,False,False,False,True,False,1,False,False,0-12,-0.13037098040396797,1,3,0,1,1
2545-LXYVJ,Male,No,Yes,No,72,1,No,No,No,No,No,0,0,No,-1.5553460414937366,-0.6079130826046718,No,False,True,False,False,False,0,True,True,49-72,-0.310319203781908,0,1,1,0,0
2546-KZAAT,Male,No,Yes,No,52,1,No,Yes,Yes,No,No,1,1,Yes,0.29749909866852176,0.3637968048803673,No,True,False,False,False,True,0,False,True,49-72,-0.17688638668225348,0,3,0,0,0
2547-NRVKG,Male,No,Yes,Yes,11,0,No,No,Yes,Yes,Yes,1,1,Yes,-1.2223758819362414,1.9802494169180709,Yes,False,True,False,False,False,0,False,True,0-12,1.4059982515713008,1,2,1,0,0
2550-AEVRU,Female,No,Yes,Yes,57,1,No,Yes,Yes,No,No,0,0,No,-0.44601005721011766,0.03115909949042485,No,True,False,False,True,False,0,False,True,49-72,-0.22859045012416485,0,1,0,0,0
2550-QHZGP,Male,No,No,No,7,1,No,No,No,No,No,0,0,No,-1.595993466872068,-1.1661646812251243,No,True,False,False,False,True,0,True,True,0-12,-0.3161734629542589,1,1,1,0,0
2551-RDFRT,Male,Yes,No,No,45,1,No,No,No,No,No,0,1,Yes,1.4092061827658764,0.5491559880438713,No,False,False,True,False,False,1,False,False,25-48,-0.1230672748079716,0,3,0,1,0
2557-LVVHB,Female,Yes,Yes,No,39,1,No,No,No,Yes,No,1,0,No,-0.29764695457920937,0.41129015687154624,No,True,False,False,False,True,1,False,True,25-48,-0.10781326987358168,0,3,0,0,0
2558-BUOZZ,Male,No,No,No,47,1,Yes,Yes,Yes,No,No,1,0,No,0.9546324756182072,0.6382756253535258,No,True,False,False,False,False,1,False,True,25-48,-0.1217036487547419,0,3,0,0,0
2558-UKBNJ,Male,Yes,No,No,58,0,No,No,No,No,Yes,0,0,Yes,1.0887689793667,-0.26031087708302597,No,False,False,False,False,True,1,False,False,49-72,-0.261437489188959,0,1,0,1,0
2558-YYQZM,Female,No,Yes,Yes,72,1,No,No,Yes,Yes,No,0,0,Yes,-1.265055678583489,-0.7126727720355593,Yes,False,True,False,True,False,1,False,True,49-72,-0.319163999278328,0,2,1,0,0
2560-GTDCS,Male,No,Yes,No,17,0,No,No,No,No,No,0,1,No,0.8367549420210469,-0.018798993698916994,Yes,True,False,False,False,False,1,False,True,13-24,0.0672088418413168,0,2,0,0,0
2560-PPCHE,Female,No,No,No,65,1,Yes,No,Yes,No,Yes,1,1,Yes,1.3018292340581186,1.5424507851580047,No,True,False,False,False,False,1,False,True,49-72,-0.10365878382639827,0,4,0,0,0
2560-QTSBS,Female,No,Yes,Yes,72,1,Yes,No,No,No,No,0,0,Yes,-1.4672766198406861,-0.5542578776180855,No,True,False,False,False,False,0,True,True,49-72,-0.3057891281583264,0,1,1,0,0
2560-WBWXF,Male,No,No,No,68,1,Yes,No,No,No,No,0,0,Yes,-1.438484693531035,-0.6051494608293231,No,False,True,False,False,False,0,True,True,49-72,-0.30703813457787216,0,1,1,0,0
2562-IMDUJ,Female,Yes,No,Yes,46,0,No,No,No,No,No,0,0,No,1.6188791520091008,0.7833964754679514,No,False,False,False,True,False,0,False,False,25-48,-0.09730427641622032,0,0,0,1,1
2563-PUUQZ,Female,Yes,Yes,No,15,0,Yes,No,No,Yes,No,0,0,Yes,0.3659222647220456,0.30017618448459754,Yes,False,False,False,False,False,0,False,False,13-24,0.2536912161232853,0,0,0,1,0
2565-HMPDS,Female,No,No,No,29,1,Yes,Yes,No,No,No,1,0,Yes,0.08680994379083902,-0.8123228318729131,Yes,True,False,False,False,False,1,False,True,25-48,-0.2766890676106728,0,3,0,0,0
2565-JSLRY,Male,No,No,No,1,1,Yes,No,No,No,No,0,0,Yes,-1.4418719789792291,-1.2089701118344152,Yes,False,False,False,False,True,0,True,False,0-12,-0.30204027885365314,1,1,1,1,0
2567-JOUXA,Male,Yes,No,Yes,42,0,Yes,No,No,No,Yes,1,0,No,-1.0736740507605134,-0.7024535128484919,Yes,True,False,True,False,False,0,False,True,25-48,-0.2871610285567093,0,1,1,0,0
2567-MNURC,Female,Yes,No,No,59,1,No,No,Yes,No,No,0,0,No,0.5014136826498158,1.665597771467546,Yes,False,False,True,False,False,0,False,False,49-72,-0.06470908992575501,0,1,0,1,0
2567-WFJLK,Female,No,Yes,Yes,54,1,No,No,No,No,Yes,0,0,Yes,-0.3216966812613886,1.0757303397371039,No,False,True,False,False,True,0,False,True,49-72,-0.10359450593594305,0,1,0,0,0
2568-BRGYX,Male,No,No,No,4,1,No,No,No,No,No,0,0,Yes,0.1213602553624203,-1.1213940084644742,Yes,False,False,False,True,False,1,False,False,0-12,-0.21384121015034444,1,2,0,1,1
2568-OIADY,Female,No,Yes,No,37,1,Yes,No,No,Yes,No,1,1,Yes,1.1138348916833374,0.32144174226409616,Yes,False,False,False,True,False,1,False,False,25-48,-0.10884063717295675,0,4,0,1,1
2569-CIFIK,Female,No,Yes,Yes,13,1,No,No,No,No,Yes,0,0,No,1.2588107088660516,0.6902194319666367,Yes,True,False,False,True,False,0,False,True,13-24,0.5307848418500821,0,1,0,0,0
2569-WGERO,Female,No,No,No,72,1,No,No,No,No,No,0,0,Yes,-1.5401032569768627,-0.6376783126887986,No,False,True,False,False,False,0,True,True,49-72,-0.31283226366618416,0,1,1,0,0
2570-CGYVI,Female,Yes,Yes,Yes,67,1,No,No,Yes,No,No,1,0,No,1.3868500988077945,0.6386154484755316,No,False,False,False,True,False,0,False,False,49-72,-0.1933724511562249,0,2,0,1,1
2571-HUWFU,Female,Yes,No,Yes,13,1,Yes,Yes,Yes,No,Yes,1,1,No,-1.492003803612504,-0.44534661414245186,Yes,True,False,True,False,False,0,True,True,13-24,-0.00021591027093017482,0,3,1,0,0
2572-HQPQW,Male,No,Yes,Yes,9,1,No,No,No,Yes,Yes,1,1,Yes,-1.5655078978383195,0.04494854858579467,No,False,True,True,False,False,0,True,True,0-12,0.49169395736597515,1,3,1,0,0
2573-GYRUU,Male,Yes,Yes,No,48,1,Yes,No,No,Yes,No,0,1,Yes,0.8276092713109225,0.5706794838557356,No,False,False,True,False,False,1,False,False,25-48,-0.13526833610004527,0,3,0,1,0
2574-HKEGK,Female,Yes,No,Yes,19,1,No,No,No,No,No,0,0,No,-0.7417200768374763,0.8899003173081702,Yes,False,False,False,False,True,1,False,False,13-24,0.31277166207660634,0,2,0,1,0
2574-ZIPOT,Female,Yes,Yes,No,52,0,Yes,No,Yes,No,No,1,0,Yes,0.9451480763632633,-0.06036795945464465,No,False,True,False,True,False,1,False,True,49-72,-0.22647218789057136,0,2,0,0,0
2575-GFSOE,Female,No,Yes,Yes,7,1,No,No,No,No,No,0,0,Yes,0.08071282998408913,-1.0112790341711329,Yes,False,False,False,True,False,1,False,False,0-12,-0.18166821653264467,1,2,0,1,1
2576-HXMPA,Female,No,No,No,1,1,No,No,No,No,No,0,0,No,-1.5942998241479707,-1.2108125263513145,No,False,False,True,False,False,0,True,False,0-12,-0.3132401605937558,1,1,1,1,0
2576-WFEFP,Female,Yes,No,No,72,0,Yes,No,Yes,No,No,1,0,No,1.0836880511944085,-0.27161920796230493,Yes,False,False,False,True,False,1,False,False,49-72,-0.2819261208692983,0,2,0,1,1
2577-GVSIL,Male,No,Yes,Yes,35,1,Yes,No,No,No,Yes,1,1,Yes,0.23144703242873363,-0.12929473365908406,No,True,False,False,False,False,0,False,True,25-48,-0.17266564492440978,0,3,0,0,0
2578-CIVTH,Male,Yes,Yes,No,40,1,No,No,Yes,Yes,Yes,0,0,No,-1.485567961260935,0.6695884836318478,Yes,False,True,False,True,False,1,False,True,25-48,-0.07491103267393613,0,2,1,0,0
2578-JQPHZ,Male,No,No,No,44,1,No,No,No,Yes,Yes,1,1,No,1.1341586043725027,0.5737911172620545,No,False,True,False,False,False,1,False,True,25-48,-0.11423579724051194,0,4,0,0,0
2579-CASVR,Female,No,Yes,No,31,0,No,Yes,No,No,No,0,1,No,-0.5601615768142643,-0.6511565984435367,No,False,True,False,False,True,1,False,True,25-48,-0.2505826429849505,0,2,0,0,0
2580-AKAUX,Female,No,No,No,12,1,No,No,Yes,No,No,0,0,No,0.7273456220443728,1.3109165999465253,No,False,False,False,False,True,0,True,False,0-12,0.9196054884176147,0,1,0,1,0
2580-ASVVY,Female,No,Yes,No,37,0,No,Yes,No,No,Yes,1,0,No,-0.7186865357897554,-0.5665611123364902,No,False,True,False,True,False,0,False,True,25-48,-0.2547350726450812,0,1,0,0,0
2580-ATZSQ,Female,No,Yes,Yes,65,1,No,Yes,Yes,Yes,No,0,0,No,-0.17841450680277143,0.3673383350072958,No,True,False,False,False,False,0,False,True,49-72,-0.2135573840874435,0,1,0,0,0
2581-VKIRT,Female,No,Yes,Yes,59,1,Yes,Yes,Yes,No,Yes,0,0,No,-0.03784216070270984,0.3375321623783491,No,True,False,False,False,True,0,False,True,49-72,-0.20154295959363938,0,1,0,0,0
2582-CNSAN,Male,No,Yes,Yes,38,1,No,Yes,No,No,No,0,0,No,0.679923625769653,0.06578011539020148,Yes,False,True,False,False,False,0,False,True,25-48,-0.15639858861858438,0,1,0,0,0
2582-EDGAL,Male,No,Yes,Yes,57,0,Yes,No,No,No,Yes,0,1,No,0.3174840828128675,1.018418965498093,No,False,True,False,True,False,0,False,True,49-72,-0.1233015189882513,0,1,0,0,0
2582-FFFZR,Female,No,No,No,22,0,No,No,No,Yes,No,1,1,Yes,-0.542547692483654,-0.7793804603107558,No,False,False,False,True,False,0,False,False,13-24,-0.24047486831866438,0,2,0,1,1
2582-YEZGA,Male,Yes,Yes,No,72,0,No,No,No,Yes,No,1,0,Yes,0.6209848589710731,-0.09925518852466342,No,False,False,False,False,True,1,False,False,49-72,-0.2673735337897742,0,2,0,1,0
2583-WYDDM,Male,No,Yes,No,44,1,Yes,No,Yes,No,No,0,0,No,-0.6861685954870905,1.7481911671328956,Yes,True,False,True,False,False,0,True,True,25-48,0.04801598448740707,0,1,0,0,0
2584-XZSRS,Female,Yes,Yes,Yes,64,0,Yes,No,Yes,No,No,0,0,Yes,1.1883551715436111,-0.14394397619567345,No,False,True,False,False,True,1,False,True,49-72,-0.25980272484129086,0,1,0,0,0
2585-KTFRE,Male,No,No,Yes,1,1,No,Yes,Yes,No,Yes,0,1,Yes,0.12982846898290595,-1.1899727710379437,No,False,False,False,False,False,0,False,False,0-12,-0.1865570538001498,1,2,0,1,0
2586-CWXVV,Male,No,Yes,No,54,0,No,No,Yes,No,No,0,0,No,-1.226779353018894,-0.5549948434248453,No,False,False,False,True,False,0,False,False,49-72,-0.28716932476540563,0,0,1,1,1
2587-EKXTS,Male,No,No,No,44,1,Yes,Yes,Yes,Yes,No,1,1,Yes,1.5203091454666482,0.7935706978557167,No,False,False,False,True,False,1,False,False,25-48,-0.08387167341178912,0,4,0,1,1
2587-SLVDM,Male,No,No,No,44,0,No,Yes,No,No,No,1,0,No,-1.4994558315985314,-0.8499121822721385,Yes,False,True,False,False,False,0,False,True,25-48,-0.31093060922280435,0,1,1,0,0
2587-UQKVX,Male,Yes,No,No,61,0,No,No,No,No,No,0,0,No,1.0091677713341347,-0.5645180793499731,Yes,True,False,False,False,True,0,True,True,49-72,-0.2966937123573942,0,0,0,0,0
2587-YNLES,Female,No,Yes,Yes,6,1,No,No,No,No,No,0,0,No,-1.5756697541829021,-1.1777309501367692,No,False,True,False,False,True,0,True,True,0-12,-0.3202711974639314,1,1,1,0,0
2589-AYCRP,Female,No,No,No,50,1,No,No,No,No,No,0,0,No,-1.5875252532515822,-0.8138745543215905,No,True,False,False,False,False,0,True,True,49-72,-0.3126652333310972,0,1,1,0,0
2590-CYOFL,Male,No,No,Yes,18,1,Yes,No,No,Yes,No,1,0,Yes,-1.4046118390490923,1.3405385311237823,No,True,False,True,False,False,0,True,True,13-24,0.5024416957321255,0,2,1,0,0
2591-DPTIG,Female,No,Yes,Yes,7,1,No,No,No,No,No,1,0,No,1.8024700233012296,-0.3701883846164112,No,False,True,False,False,True,0,False,True,0-12,0.3750654604548155,1,2,0,0,0
2592-HODOV,Male,No,No,No,13,1,No,No,No,No,No,0,0,No,-1.6027680377684563,-1.1125094762385381,No,True,False,True,False,False,0,True,True,13-24,-0.31218718025921627,0,1,1,0,0
2592-SEIFQ,Male,No,No,No,3,0,No,No,No,No,No,0,0,No,-1.4181609808418694,-1.1914057601066432,Yes,False,False,False,True,False,0,False,False,0-12,-0.30635430737576674,1,0,1,1,1
2592-YKDIF,Female,No,No,No,1,1,No,No,No,No,No,0,0,No,-1.5672015405624167,-1.2104849859927547,No,False,False,False,False,True,0,True,False,0-12,-0.3112490705066264,1,1,1,1,0
2595-KIWPV,Male,No,No,Yes,27,1,No,No,No,No,No,0,0,No,-1.5892188959756792,-1.0102964130954533,No,False,True,True,False,False,0,True,True,25-48,-0.31495010138617474,0,1,1,0,0
2599-CIPQE,Male,No,Yes,Yes,71,1,No,Yes,Yes,Yes,Yes,1,1,No,1.4457888656063744,1.9676800556583363,No,False,True,True,False,False,1,False,True,49-72,-0.08907426465757837,0,4,0,0,0
2599-CZABP,Male,No,Yes,No,14,1,No,No,No,No,No,0,0,No,-0.7457848193753094,-0.9562727252054873,No,True,False,False,True,False,0,False,True,13-24,-0.24789862831479162,0,1,0,0,0
2600-DNUFS,Male,No,No,No,29,1,No,No,No,No,No,1,1,No,-0.28104925588305746,1.5264504386423559,Yes,False,True,False,True,False,0,False,True,25-48,0.21355936503638323,0,3,0,0,0
2600-EPPJZ,Male,Yes,No,No,35,1,Yes,Yes,Yes,No,Yes,0,0,No,-0.9358115330190072,1.8166552905808688,No,True,False,False,False,False,0,True,True,25-48,0.16531336412256972,0,1,1,0,0
2600-TGLFH,Female,No,Yes,Yes,27,0,Yes,No,No,Yes,No,0,1,No,-0.6340043995848991,2.0010277584142115,Yes,False,True,False,False,False,0,False,True,25-48,0.3630345093007,0,1,0,0,0
2603-HVKCG,Male,No,No,No,31,1,No,No,Yes,Yes,No,1,1,Yes,1.1781933151990285,0.06827351636973843,No,False,False,False,True,False,1,False,False,25-48,-0.1095066845816799,0,4,0,1,1
2604-IJPDU,Female,No,Yes,No,20,1,No,Yes,Yes,No,Yes,1,0,Yes,1.0139099709616066,-0.44023289029443613,No,False,False,False,True,False,1,False,False,13-24,-0.12525014558613212,0,3,0,1,1
2604-XVDAM,Female,No,No,No,12,1,No,No,No,No,No,0,0,No,-0.7728831029608636,-0.9973380976599291,No,False,False,False,False,False,0,False,False,0-12,-0.24970157224041392,0,1,0,1,0
2606-PKWJB,Male,No,No,Yes,40,0,No,Yes,Yes,No,Yes,0,0,No,-0.8931317363717596,-0.5784549216066949,No,True,False,False,False,True,0,False,True,25-48,-0.26457978551127076,0,0,1,0,0
2606-RMDHZ,Male,No,No,No,6,0,No,No,Yes,No,No,0,0,Yes,-1.2233920675706995,-1.133369702824319,Yes,False,False,True,False,False,0,False,False,0-12,-0.2753264868513341,1,0,1,1,0
2606-SWRFT,Male,No,No,Yes,55,1,No,No,No,No,No,0,1,No,-0.5039326383742395,1.8760915828960365,Yes,False,True,False,True,False,0,True,True,49-72,-0.019830410231526166,0,2,0,0,0
2607-DHDAK,Male,No,Yes,Yes,72,1,No,No,No,No,No,0,0,Yes,-1.5858316105274852,-0.6396230835677478,No,False,True,True,False,False,0,True,True,49-72,-0.31299645946329985,0,1,1,0,0
