customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
4503-BDXBD,No,11,74.95,815.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0-12,74.13636363636364,0,0,1,1
6086-ESGRL,No,1,80.15,80.15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0-12,80.15,0,0,1,0
2592-HODOV,No,13,19.3,259.65,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,13-24,19.97307692307692,1,0,0,1
3886-CERTZ,No,72,109.25,8109.8,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,49-72,112.63611111111112,1,0,1,0
7995-ZHHNZ,No,42,56.1,2386.85,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,25-48,56.8297619047619,1,0,0,1
3824-RHKVR,No,17,19.7,340.35,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,13-24,20.02058823529412,0,0,0,1
5816-SCGFC,Yes,7,51.3,419.35,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0-12,59.90714285714286,0,0,0,1
5989-AXPUC,No,68,118.6,7990.05,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,49-72,117.50073529411765,1,0,1,0
4979-HPRFL,No,56,24.15,1402.25,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,25.040178571428573,1,0,0,1
8590-OHDIW,No,38,20.3,749.35,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,25-48,19.719736842105263,1,0,0,1
8015-IHCGW,No,72,115.5,8425.15,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,49-72,117.01597222222222,1,0,1,0
2332-TODQS,No,48,25.05,1171.5,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,25-48,24.40625,1,0,0,1
9278-VZKCD,Yes,52,109.1,5647.95,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,49-72,108.61442307692307,0,0,1,0
8008-OTEZX,No,35,19.65,708.8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,25-48,20.25142857142857,1,0,0,1
2773-OVBPK,No,67,111.3,7567.2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,112.94328358208955,1,0,1,0
5999-LCXAO,No,1,29.9,29.9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0-12,29.9,0,0,0,1
5206-XZZQI,No,53,80.6,4348.1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,49-72,82.03962264150944,0,0,1,0
4803-LBYPN,No,34,20.8,635.9,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,25-48,18.70294117647059,0,0,0,1
5759-RCVCB,No,3,35.2,108.95,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0-12,36.31666666666667,0,0,0,1
6372-RFVNS,No,1,78.8,78.8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0-12,78.8,0,0,1,0
2139-FQHLM,No,19,89.95,1682.4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,13-24,88.54736842105264,0,0,1,0
8261-GWDBQ,Yes,60,116.05,6925.9,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,49-72,115.43166666666666,1,0,1,0
1093-YSWCA,No,11,19.55,223.15,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,20.286363636363635,1,0,0,1
8938-UMKPI,No,47,106.4,5127.95,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,25-48,109.10531914893616,0,0,1,0
0991-BRRFB,No,18,49.4,874.8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,13-24,48.599999999999994,0,0,0,1
3882-IYOIJ,No,60,115.25,6758.45,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,49-72,112.64083333333333,1,0,1,0
8749-TZYEC,No,72,24.8,1874.3,False,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,49-72,26.031944444444445,1,0,0,1
1755-FZQEC,No,39,19.9,791.15,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,25-48,20.285897435897436,1,0,0,1
3115-JPJDD,No,59,81.25,4639.45,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,49-72,78.63474576271186,1,0,1,0
5600-KTXFM,No,2,69.95,143.9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,0-12,71.95,0,0,1,1
3871-IKPYH,Yes,1,69.1,69.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0-12,69.1,0,0,1,1
6319-IEJWJ,No,20,90.2,1776.55,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,13-24,88.8275,0,0,1,0
9025-AOMKI,No,6,93.55,536.4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,0-12,89.39999999999999,0,0,1,0
6339-TBELP,No,71,86.4,6172.0,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,49-72,86.92957746478874,1,0,1,0
7964-YESJC,No,24,66.3,1559.45,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,13-24,64.97708333333334,0,0,0,1
6173-GOLSU,Yes,67,94.65,6079.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,49-72,90.73134328358209,0,0,1,0
5275-SQEIZ,No,1,80.85,80.85,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,0-12,80.85,0,0,1,0
7716-YTYHG,No,48,82.05,4029.95,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,25-48,83.95729166666666,1,0,1,0
9938-ZREHM,No,37,72.1,2658.4,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,25-48,71.84864864864865,1,0,0,1
7950-XWOVN,No,11,34.7,383.55,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0-12,34.86818181818182,0,0,0,1
4390-KYULV,No,3,20.55,51.15,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,0-12,17.05,0,0,0,1
4647-MUZON,No,18,95.95,1745.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,13-24,96.97222222222223,0,0,1,0
9702-AIUJO,No,50,44.8,2230.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,49-72,44.617,1,0,0,1
8849-PRIQJ,No,67,109.4,7281.6,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,False,49-72,108.68059701492538,1,0,1,0
8851-RAGOV,No,25,71.05,1837.7,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,25-48,73.508,0,0,0,1
1304-NECVQ,Yes,2,78.55,149.55,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0-12,74.775,0,0,1,1
5396-IZEPB,No,9,19.7,180.7,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,20.077777777777776,0,0,0,1
1729-VLAZJ,No,10,40.25,411.45,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0-12,41.144999999999996,1,0,0,1
8285-ABVLB,No,70,19.85,1328.35,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,49-72,18.97642857142857,1,0,0,1
0701-TJSEF,No,9,68.25,576.95,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,0-12,64.10555555555555,0,0,0,1
5712-VBOXD,No,4,20.15,68.45,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,0-12,17.1125,0,0,0,1
6629-LADHQ,No,2,50.95,123.05,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0-12,61.525,0,0,0,1
8945-GRKHX,No,1,78.65,78.65,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,0-12,78.65,0,0,1,0
1559-DTODC,No,19,25.15,468.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13-24,24.650000000000002,0,0,0,1
4797-MIWUM,No,7,20.25,174.7,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,0-12,24.957142857142856,0,0,0,1
6959-UWKHF,No,1,42.9,42.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0-12,42.9,0,0,0,1
8720-RQSBJ,Yes,1,44.0,44.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0-12,44.0,0,0,0,1
4537-CIBHB,No,9,20.25,172.35,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,19.15,1,0,0,1
3815-SLMEF,No,3,34.25,139.35,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0-12,46.449999999999996,0,0,0,1
5154-VEKBL,No,9,58.5,539.85,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0-12,59.983333333333334,0,0,0,1
4324-AHJKS,No,5,55.8,300.4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0-12,60.08,0,0,0,1
4355-CVPVS,No,56,88.9,4968.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,49-72,88.71428571428571,1,0,1,0
4495-LHSSK,No,18,57.65,992.7,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,13-24,55.150000000000006,0,0,0,1
5655-JSMZM,Yes,49,96.2,4718.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,49-72,96.29081632653062,0,0,1,0
5915-ANOEI,No,70,79.15,5536.5,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,49-72,79.09285714285714,1,0,0,0
9861-PDSZP,No,72,108.05,7806.6,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,49-72,108.42500000000001,1,0,1,0
4505-EXZHB,Yes,6,74.4,434.1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0-12,72.35000000000001,0,0,1,1
7225-CBZPL,Yes,17,94.8,1563.9,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,13-24,91.99411764705883,0,0,1,0
6704-UTUKK,No,29,45.9,1332.4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,25-48,45.9448275862069,0,0,0,1
4587-VVTOX,No,6,105.3,545.2,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,0-12,90.86666666666667,0,0,1,0
